time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1774994400,23895,24349,23880.25,24188.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979699
1775080800,24181.5,24267.75,23666.5,24219.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289039
1775167200,24213.75,24255.5,24105.75,24132.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220971
1775426400,24093.25,24453,23981,24349.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759639
1775512800,24342,24451.5,23941.5,24397.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458048
1775599200,24490,25257.25,24360,25038.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283227
1775685600,25038.75,25273.25,24953,25242.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754720
1775772000,25242.25,25393.5,25193.25,25333,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522308
1776031200,25004.25,25590.25,24914.5,25585.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739203
1776117600,25581,26005.25,25559.5,25990.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499468
1776204000,25986.75,26377.25,25934.5,26360,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610796
1776290400,26345.25,26562.75,26275.75,26464.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878624
1776376800,26464.25,26883,26443.25,26842,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1902307
1776636000,26603.25,26826,26534.75,26774.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1705525
1776722400,26776.5,26902,26551.75,26722,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109366
1776808800,26735,27138,26728,27105.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610299
1776895200,27080.75,27156,26680,26942.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301810
1776981600,26990.75,27462.75,26990.75,27440.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876032
1777240800,27404,27542,27298,27418.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1606346
1777327200,27425.75,27512.5,27006.25,27191,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043543
1777413600,27196,27411,27089,27150.5,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758174
1777500000,27202.75,27624.5,27163,27597.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308743
1777586400,27630,27917.5,27535,27782.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718960
1777845600,27888,27966.5,27614.25,27743.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018696
1777932000,27754,28247,27727.5,28208,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458637
1778018400,28246.5,28800,28245.25,28713,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971782
1778104800,28663.75,28945,28553.5,28643,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328279
1778191200,28588,29383.25,28542,29335.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736339
1778450400,29294.5,29480.5,29222.25,29398.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1952443
1778536800,29399.75,29456.5,28741.25,29133.5,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2347840
1778623200,29148,29565.25,29056.25,29537,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058883
1778709600,29537,29783.75,29448.25,29689,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2228586
1778796000,29695.25,29733.5,29089.5,29172.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834424
1779055200,29135.25,29419.75,28814.25,29075.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781899
1779141600,29100,29190,28663,28899,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2699047
1779228000,28930,29397,28796,29278.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443463
1779314400,29260,29553.75,29113,29455,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544344
1779400800,29450,29747.75,29437.5,29520,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008310
1779660000,29675.75,30119,29672,30043.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2666509
1779832800,30053.75,30380,29876,30125,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2396066
1779919200,30114,30342,29763.25,30313.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151550
1780005600,30323,30535.75,30216.25,30386.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310112
1780264800,30416.5,30692,30291,30523.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173896
1780351200,30542.75,30763.5,30317.75,30743,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024577
1780437600,30743,30807.75,30477.75,30494.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621104
1780524000,30460.5,30603.25,30152.25,30400.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769526
1780610400,30410,30423,28778.5,28828.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853096
1780869600,28843.5,29743,28821,29436.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082400
1780956000,29436.75,29847,28227.25,29139.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4325108
1781042400,29102,29251,28410,28471.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684456
1781128800,28458,29542.25,28264.25,29432.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672678
1781215200,29450,29759.25,29231.25,29677,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526079
1781474400,30100,30918.5,30100,30831.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734783
1781560800,30833,30975.5,30273.75,30300.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786760
1781647200,30314,30584.25,29922,30140.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3087548
1781733600,30146,30783.25,30092.25,30726.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585832
1781820000,30580.75,30967.75,30336.75,30662,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3687681
1782165600,30662,30699.75,29577.25,29750.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543816
1782252000,29766.25,30158.75,29263,30099,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617726
1782338400,30095.75,30264.25,29296.5,29760.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710126
1782424800,29748,29893.75,29160,29290,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3305616
1782684000,29280.5,30069,29274,29995.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164850
1782770400,30005.5,30600,29935.25,30501,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411012
1782856800,30502.5,30555.75,30009.25,30064.5,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2788525
1782943200,30084.75,30319.75,29328.5,29551.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979892
1783029600,29566,30094,29522.5,29946.5,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3262845
1783375200,29960,29974,29209.75,29419.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230554
1783461600,29387,29558,28910.25,29390,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388004
1783548000,29410,29993.25,29395,29930.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609276
1783634400,29936.5,30076.75,29677.5,30069,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2394096
1783893600,29956.75,30042.5,29386.5,29430.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907915
1783980000,29440,29922,29303.25,29794.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726821
1784066400,29798,30062.5,29396.75,29708,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864508
1784152800,29707.75,29796.5,29079,29178.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799036
1784239200,29186.75,29220,28408.25,28768.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381677
1784498400,28747.5,29192.5,28706.75,28777.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796448
1784584800,28783.25,29363.5,28700,29290,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335858
1784671200,29309,29342.5,28961.25,29169,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2334726
1784757600,29107.5,29283,28432.5,28740.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112330
1784844000,28708,28734.75,28212.5,28306.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082698
1785103200,28501.5,28763.75,27938.5,28210.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152714
1785189600,28210.5,28229,27603.25,27959.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811132
1785276000,27962.25,28177.25,27200,27259.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3386100
1785362400,27208,28410,27204.75,28333.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032020
1785448800,28317.25,28725.75,28079.75,28284,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828966
1785708000,28567.5,28965,28313,28929.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377171
1785794400,28930,29956.5,28831.5,29819,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629496
1785880800,29781.25,30073.25,29530.75,29594.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669547
1785967200,29576,29686.25,29241,29504.5,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2853916
1786053600,29515,29867.25,29455,29841,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447370
1786312800,29851.5,29985,29719,29763.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219597
1786399200,29764.25,29887,29533.5,29647.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,2245217
1786485600,29663,30001.5,29625,29916,0,1,,,,,,,,,,,,,,,0,0,1675114
