time,open,high,low,close,Regime Ratio (debug),Dynamic Stop (debug),EMA Direction (debug),LOC Direction (debug),Bias Direction (debug),Regime Ratio (debug),Current Session Stop (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1781479860,30337.5,30343.25,30331,30338.25,,42.5,1,1,1,,42.5,0,0,0,0,727,852.6
1781479920,30338.5,30342.25,30333.5,30337.5,,42.5,1,1,1,,42.5,0,0,0,0,580,854.2
1781479980,30338.25,30341.75,30334.75,30337.5,,42.5,1,1,1,,42.5,0,0,0,0,422,855.3
1781480040,30338.5,30342,30333.75,30337.25,,42.5,1,1,1,,42.5,0,0,0,0,399,850.55
1781480100,30336.25,30344.25,30335.75,30343,,42.5,1,1,1,,42.5,0,0,0,0,463,807.95
1781480160,30343,30348.75,30341,30345.5,,42.5,1,1,1,,42.5,0,0,0,0,643,803.9
1781480220,30344.75,30348,30340.5,30342.5,,42.5,1,1,1,,42.5,0,0,0,0,448,805.8
1781480280,30342.5,30350,30342,30348.25,,42.5,1,1,1,,42.5,0,0,0,0,470,790.1
1781480340,30348.5,30351.25,30344,30345.5,,42.5,1,1,1,,42.5,0,0,0,0,521,753.45
1781480400,30345.75,30345.75,30332.75,30336.25,,42.5,1,1,1,,42.5,0,0,0,0,920,765.2
1781480460,30336.25,30347,30333.5,30344.25,,42.5,1,1,1,,42.5,0,0,0,0,697,748.8
1781480520,30345,30352.25,30344.75,30348.5,,42.5,1,1,1,,42.5,0,0,0,0,539,727.5
1781480580,30349.25,30355.25,30346.25,30349.25,,42.5,1,1,1,,42.5,0,0,0,0,563,701
1781480640,30349.25,30351.75,30335,30338.75,,42.5,1,1,1,,42.5,0,0,0,0,769,673.15
1781480700,30338.25,30339.5,30311.25,30323.75,,42.5,1,1,1,,42.5,0,0,0,0,2109,688.6
1781480760,30324.75,30340,30321,30336,,42.5,1,1,1,,42.5,0,0,0,0,1608,730
1781480820,30335.5,30342,30324,30330.5,,42.5,1,1,1,,42.5,0,0,0,0,976,729.45
1781480880,30330.5,30337.75,30327.5,30330.5,,42.5,1,1,1,,42.5,0,0,0,0,473,731.4
1781480940,30331.5,30337.25,30324.25,30328.5,,42.5,1,1,1,,42.5,0,0,0,0,574,738.9
1781481000,30329,30330.5,30315,30316,,42.5,1,1,1,,42.5,0,0,0,0,677,728.9
1781481060,30316.25,30330.75,30316.25,30326.25,,42.5,1,1,1,,42.5,0,0,0,0,745,729.8
1781481120,30325.5,30340.5,30325.5,30338.75,,42.5,1,1,1,,42.5,0,0,0,0,604,731
1781481180,30339.75,30348,30322.5,30326,,42.5,1,1,1,,42.5,0,0,0,0,809,750.35
1781481240,30325.25,30340,30325.25,30335,,42.5,1,1,1,,42.5,0,0,0,0,478,754.3
1781481300,30334,30351.75,30332.75,30342.75,,42.5,1,1,1,,42.5,0,0,0,0,776,769.95
1781481360,30343,30349.75,30336.5,30349.5,,42.5,1,1,1,,42.5,0,0,0,0,933,784.45
1781481420,30349.5,30360,30344.25,30348,,42.5,1,1,1,,42.5,0,0,0,0,1032,813.65
1781481480,30348.5,30349.75,30333,30343,,42.5,1,1,1,,42.5,0,0,0,0,1168,848.55
1781481540,30342.5,30352,30332.75,30350.25,,42.5,1,1,1,,42.5,0,0,0,0,569,850.95
1781481600,30350,30365.75,30339,30363.75,,42.5,1,1,1,,42.5,0,0,0,0,2233,916.6
1781481660,30364.25,30391,30361.25,30385.25,,42.5,1,1,1,,42.5,0,0,0,0,2963,1029.9
1781481720,30386.5,30395,30377,30377.25,,42.5,1,1,1,,42.5,0,0,0,0,2235,1114.7
1781481780,30377,30391.5,30372,30386.25,,42.5,1,1,1,,42.5,0,0,0,0,1435,1158.3
1781481840,30386.25,30389.75,30380,30384.25,,42.5,1,1,1,,42.5,0,0,0,0,1139,1176.8
1781481900,30385,30394,30381,30387.25,,42.5,1,1,1,,42.5,0,0,0,0,783,1110.5
1781481960,30386.75,30388,30360.5,30378,,42.5,1,1,1,,42.5,0,0,0,0,2193,1139.75
1781482020,30378,30405.5,30378,30403,,42.5,1,1,1,,42.5,0,0,0,0,1865,1184.2
1781482080,30402.75,30408.25,30392,30397.5,,42.5,1,1,1,,42.5,0,0,0,0,1330,1227.05
1781482140,30397.25,30418,30394.5,30413.25,,42.5,1,1,1,,42.5,0,0,0,0,1515,1274.1
1781482200,30413.75,30439,30412.5,30431.5,,42.5,1,1,1,,42.5,0,0,0,0,2504,1365.45
1781482260,30431.75,30442.5,30430.25,30432.25,,42.5,1,1,1,,42.5,0,0,0,0,1450,1400.7
1781482320,30433,30441.25,30421.5,30438.75,,42.5,1,1,1,,42.5,0,0,0,0,1388,1439.9
1781482380,30438.75,30452.5,30438.25,30450.25,,42.5,1,1,1,,42.5,0,0,0,0,1431,1471
1781482440,30451.25,30458.5,30442.75,30449,,42.5,1,1,1,,42.5,0,0,0,0,1182,1506.2
1781482500,30449.75,30462.75,30427.75,30432,,42.5,1,1,1,,42.5,0,0,0,0,1922,1563.5
1781482560,30432.5,30460.75,30431.75,30458.5,,42.5,1,1,1,,42.5,0,0,0,0,1325,1583.1
1781482620,30458.75,30460,30441.75,30447.75,,42.5,1,1,1,,42.5,0,0,0,0,843,1573.65
1781482680,30446.5,30452,30438,30438.5,,42.5,1,1,1,,42.5,0,0,0,0,694,1549.95
1781482740,30439,30452.75,30436.75,30452.5,,42.5,1,1,1,,42.5,0,0,0,0,654,1554.2
1781482800,30452.5,30461.5,30443.5,30459.75,,42.5,1,1,1,,42.5,0,0,0,0,989,1492
1781482860,30459.75,30465.5,30445.75,30447,,42.5,1,1,1,,42.5,0,0,0,0,1161,1401.9
1781482920,30447.75,30449,30437.5,30443.75,,42.5,1,1,1,,42.5,0,0,0,0,1013,1340.8
1781482980,30444.25,30457,30440.25,30456.5,,42.5,1,1,1,,42.5,0,0,0,0,708,1304.45
1781483040,30456.5,30465.25,30452.75,30459.25,,42.5,1,1,1,,42.5,0,0,0,0,761,1285.55
1781483100,30460.25,30469,30451.5,30459,,42.5,1,1,1,,42.5,0,0,0,0,1067,1299.75
1781483160,30459.25,30461.25,30447.75,30450.5,,42.5,1,1,1,,42.5,0,0,0,0,662,1223.2
1781483220,30449.75,30460.5,30446.75,30457.25,,42.5,1,1,1,,42.5,0,0,0,0,552,1157.55
1781483280,30457.5,30462.75,30454.25,30457.75,,42.5,1,1,1,,42.5,0,0,0,0,483,1115.2
1781483340,30458.5,30461.25,30450.75,30456,,42.5,1,1,1,,42.5,0,0,0,0,318,1055.35
1781483400,30456.5,30457,30445,30455.75,,42.5,1,1,1,,42.5,1,0,0,0,771,968.7
1781483460,30455.5,30460,30447.75,30451.5,,42.5,1,1,1,,42.5,0,0,0,0,531,922.75
1781483520,30451.5,30453.5,30447,30451,,42.5,1,1,1,,42.5,0,0,0,0,493,878
1781483580,30451.25,30454.5,30448,30452.75,,42.5,1,1,1,,42.5,0,0,0,0,310,821.95
1781483640,30452.75,30456,30447.25,30448.75,,42.5,1,1,1,,42.5,0,0,0,0,484,787.05
1781483700,30447.75,30453.5,30445,30449.25,,42.5,1,1,1,,42.5,0,0,0,0,417,711.8
1781483760,30449.25,30453.5,30446.75,30447.5,,42.5,1,1,1,,42.5,0,0,0,0,398,665.45
1781483820,30446.75,30447,30439.25,30442,,42.5,1,1,1,,42.5,0,0,0,0,691,657.85
1781483880,30441.25,30444,30436,30442.5,,42.5,1,1,1,,42.5,0,0,0,0,690,657.65
1781483940,30440.75,30443,30437.5,30439.25,,42.5,1,1,1,,42.5,0,0,0,0,350,642.45
1781484000,30438.5,30441,30433,30434.5,,42.5,1,1,1,,42.5,0,0,0,0,456,615.8
1781484060,30434.75,30436,30427.5,30431.75,,42.5,1,1,1,,42.5,0,0,0,0,808,598.15
1781484120,30433,30438,30426.25,30428.25,,42.5,1,1,1,,42.5,0,0,0,0,673,581.15
1781484180,30427.75,30442.5,30427.5,30441.25,,42.5,1,1,1,,42.5,0,0,0,0,712,581.35
1781484240,30441.25,30441.75,30431.5,30438.25,,42.5,1,1,1,,42.5,0,0,0,0,521,569.35
1781484300,30438.5,30440,30428,30432.5,,42.5,1,1,1,,42.5,0,0,0,0,705,551.25
1781484360,30432,30444.5,30431,30442.75,,42.5,1,1,1,,42.5,0,0,0,0,650,550.65
1781484420,30443.25,30445.75,30436.5,30436.75,,42.5,1,1,1,,42.5,0,0,0,0,599,553
1781484480,30437.75,30448,30436,30448,,42.5,1,1,1,,42.5,0,0,0,0,529,555.3
1781484540,30448.25,30452,30437.25,30442.25,,42.5,1,1,1,,42.5,0,0,0,0,765,577.65
1781484600,30440.25,30446.75,30434.25,30446.25,,42.5,1,1,1,,42.5,0,0,0,0,536,565.9
1781484660,30446,30450.5,30439.75,30442.75,,42.5,1,1,1,,42.5,0,0,0,0,501,564.4
1781484720,30442.5,30445.25,30430.5,30433.5,,42.5,1,1,1,,42.5,0,0,0,0,578,568.65
1781484780,30433.5,30437.75,30426.5,30430,,42.5,1,1,1,,42.5,0,0,0,0,640,585.15
1781484840,30429.75,30437,30429.75,30431.5,,42.5,1,1,1,,42.5,0,0,0,0,391,580.5
1781484900,30432,30433.75,30427.25,30430.25,,42.5,1,1,1,,42.5,0,0,0,0,388,579.05
1781484960,30428.75,30436.5,30428.5,30432.25,,42.5,1,1,1,,42.5,0,0,0,0,364,577.35
1781485020,30432.75,30438.5,30432,30435.25,,42.5,1,1,1,,42.5,0,0,0,0,254,555.5
1781485080,30434.75,30437.25,30428,30433.5,,42.5,1,1,1,,42.5,0,0,0,0,286,535.3
1781485140,30433,30440,30431.25,30435.75,,42.5,1,1,1,,42.5,0,0,0,0,335,534.55
1781485200,30437.5,30439.5,30425,30429.5,,42.5,1,1,1,,42.5,0,0,0,0,1011,562.3
1781485260,30430.75,30436.5,30422,30435,,42.5,1,1,1,,42.5,0,0,0,0,777,560.75
1781485320,30435,30447.5,30434.75,30445,,42.5,1,1,1,,42.5,0,0,0,0,1075,580.85
1781485380,30445.75,30448,30435.5,30436.75,,42.5,1,1,1,,42.5,0,0,0,0,597,575.1
1781485440,30437.5,30446.5,30437,30443.25,,42.5,1,1,1,,42.5,0,0,0,0,454,571.75
1781485500,30443,30444.25,30432,30433,,42.5,1,1,1,,42.5,0,0,0,0,420,557.5
1781485560,30433.25,30441.75,30428,30434.75,,42.5,1,1,1,,42.5,0,0,0,0,892,569.6
1781485620,30436,30455.25,30435.5,30450,,42.5,1,1,1,,42.5,0,0,0,0,978,588.55
1781485680,30450.5,30451.75,30444.75,30445.25,,42.5,1,1,1,,42.5,0,0,0,0,531,588.65
1781485740,30446.5,30451.75,30442.25,30446,,42.5,1,1,1,,42.5,0,0,0,0,411,570.95
1781485800,30446.5,30447,30438.5,30441.75,,42.5,1,1,1,,42.5,0,0,0,0,436,565.95
1781485860,30441.25,30449.75,30437.75,30445.5,,42.5,1,1,1,,42.5,0,0,0,0,393,560.55
1781485920,30445,30465.75,30441.5,30462.25,,42.5,1,1,1,,42.5,0,0,0,0,1152,589.25
1781485980,30461.5,30471,30452.75,30456.75,,42.5,1,1,1,,42.5,0,0,0,0,1325,623.5
1781486040,30457.5,30464.5,30455.75,30460.25,,42.5,1,1,1,,42.5,0,0,0,0,425,625.2
1781486100,30460.5,30466.5,30456,30458.5,,42.5,1,1,1,,42.5,0,0,0,0,551,633.35
1781486160,30457.75,30461.75,30451.75,30457.75,,42.5,1,1,1,,42.5,0,0,0,0,433,636.8
1781486220,30457.25,30461.75,30454,30456,,42.5,1,1,1,,42.5,0,0,0,0,544,651.3
1781486280,30456.25,30456.75,30448,30454.75,,42.5,1,1,1,,42.5,0,0,0,0,751,674.55
1781486340,30455.25,30456.25,30439,30440.5,,42.5,1,1,1,,42.5,0,0,0,0,739,694.75
1781486400,30440.5,30448,30435.5,30445.5,,42.5,1,1,1,,42.5,0,0,0,0,912,689.8
1781486460,30446.5,30451.75,30438.5,30444.5,,42.5,1,1,1,,42.5,0,0,0,0,796,690.75
1781486520,30443.25,30451.25,30441.5,30448.25,,42.5,1,1,1,,42.5,0,0,0,0,471,660.55
1781486580,30448.5,30452.5,30445,30449,,42.5,1,1,1,,42.5,0,0,0,0,327,647.05
1781486640,30449.5,30456.25,30448.5,30450.75,,42.5,1,1,1,,42.5,0,0,0,0,447,646.7
1781486700,30450.25,30452.5,30440.25,30447,,42.5,1,1,1,,42.5,0,0,0,0,475,649.45
1781486760,30446.25,30461.5,30445.75,30455.25,,42.5,1,1,1,,42.5,0,0,0,0,885,649.1
1781486820,30455,30466.25,30455,30463,,42.5,1,1,1,,42.5,0,0,0,0,482,624.3
1781486880,30463,30470.5,30460.75,30463.25,,42.5,1,1,1,,42.5,0,0,0,0,743,634.9
1781486940,30464.25,30464.25,30454.5,30455.25,,42.5,1,1,1,,42.5,0,0,0,0,554,642.05
1781487000,30455.75,30460.5,30440,30448.25,,42.5,1,1,1,,42.5,0,0,0,0,935,667
1781487060,30448.75,30457.25,30444.5,30456.25,,42.5,1,1,1,,42.5,0,0,0,0,412,667.95
1781487120,30457.75,30466.25,30457.5,30462,,42.5,1,1,1,,42.5,0,0,0,0,587,639.7
1781487180,30462.25,30464.5,30457,30461.5,,42.5,1,1,1,,42.5,0,0,0,0,421,594.5
1781487240,30461.75,30470,30460.75,30467,,42.5,1,1,1,,42.5,0,0,0,0,638,605.15
1781487300,30467.75,30473.75,30464.5,30468.5,,42.5,1,1,1,,42.5,0,0,0,0,692,612.2
1781487360,30468.5,30471.75,30463.5,30471.25,,42.5,1,1,1,,42.5,0,0,0,0,542,617.65
1781487420,30470.25,30481.75,30468.5,30474.75,,42.5,1,1,1,,42.5,0,0,0,0,975,639.2
1781487480,30475.25,30476.5,30469,30472.5,,42.5,1,1,1,,42.5,0,0,0,0,605,631.9
1781487540,30471.75,30474.75,30468.25,30472.75,,42.5,1,1,1,,42.5,0,0,0,0,349,612.4
1781487600,30472.75,30474.5,30466.75,30473.75,,42.5,1,1,1,,42.5,0,0,0,0,511,592.35
1781487660,30474.5,30477,30468,30469.5,,42.5,1,1,1,,42.5,0,0,0,0,375,571.3
1781487720,30469.75,30480.25,30468.75,30479.75,,42.5,1,1,1,,42.5,0,0,0,0,537,574.6
1781487780,30480.25,30484.5,30478,30480.5,,42.5,1,1,1,,42.5,0,0,0,0,649,590.7
1781487840,30480.75,30484.5,30479.5,30482.5,,42.5,1,1,1,,42.5,0,0,0,0,369,586.8
1781487900,30482.25,30483.25,30475.5,30478,,42.5,1,1,1,,42.5,0,0,0,0,318,578.95
1781487960,30477.25,30483,30476,30479.75,,42.5,1,1,1,,42.5,0,0,0,0,420,555.7
1781488020,30480.25,30484,30480,30481,,42.5,1,1,1,,42.5,0,0,0,0,375,550.35
1781488080,30481,30483,30479,30479.75,,42.5,1,1,1,,42.5,0,0,0,0,277,527.05
1781488140,30480.25,30480.5,30474.75,30478.25,,42.5,1,1,1,,42.5,0,0,0,0,284,513.55
1781488200,30478.75,30479.25,30473.75,30475.25,,42.5,1,1,1,,42.5,0,0,0,0,344,484
1781488260,30475.5,30481,30474,30478.5,,42.5,1,1,1,,42.5,0,0,0,0,332,480
1781488320,30477.75,30486.75,30477.75,30484.5,,42.5,1,1,1,,42.5,0,0,0,0,401,470.7
1781488380,30484,30484.25,30471.25,30473.5,,42.5,1,1,1,,42.5,0,0,0,0,612,480.25
1781488440,30473.25,30476.25,30462.75,30473,,42.5,1,1,1,,42.5,0,0,0,0,671,481.9
1781488500,30472.5,30473,30466.5,30468.75,,42.5,1,1,1,,42.5,0,0,0,0,278,461.2
1781488560,30469,30469.25,30460.25,30462,,42.5,1,1,1,,42.5,0,0,0,0,576,462.9
1781488620,30462.75,30468.25,30456,30461.5,,42.5,1,1,1,,42.5,0,0,0,0,479,438.1
1781488680,30460.25,30464.25,30452.75,30459.75,,42.5,1,1,1,,42.5,0,0,0,0,655,440.6
1781488740,30459.25,30468.5,30457.75,30468,,42.5,1,1,1,,42.5,0,0,0,0,550,450.65
1781488800,30467.5,30476.5,30465.5,30472.5,,42.5,1,1,1,,42.5,0,0,0,0,763,463.25
1781488860,30472.75,30477.5,30472,30475.75,,42.5,1,1,1,,42.5,0,0,0,0,362,462.6
1781488920,30476.75,30477.25,30466.75,30467.25,,42.5,1,1,1,,42.5,0,0,0,0,470,459.25
1781488980,30467.5,30469.25,30461.25,30468.5,,42.5,1,1,1,,42.5,0,0,0,0,493,451.45
1781489040,30468.25,30471.75,30461.75,30470.25,,42.5,1,1,1,,42.5,0,0,0,0,377,451.85
1781489100,30470.5,30481,30470.5,30472,,42.5,1,1,1,,42.5,0,0,0,0,671,469.5
1781489160,30471.5,30477.75,30465.75,30470.25,,42.5,1,1,1,,42.5,0,0,0,0,514,474.2
1781489220,30470.5,30475.25,30469.5,30473.5,,42.5,1,1,1,,42.5,0,0,0,0,274,469.15
1781489280,30473.75,30478.25,30472,30476.75,,42.5,1,1,1,,42.5,0,0,0,0,285,469.55
1781489340,30476.5,30478.75,30475,30478,,42.5,1,1,1,,42.5,0,0,0,0,267,468.7
1781489400,30478.75,30481.75,30475.75,30477.25,,42.5,1,1,1,,42.5,0,0,0,0,555,479.25
1781489460,30478,30490,30474,30484.25,,42.5,1,1,1,,42.5,0,0,0,0,957,510.5
1781489520,30484.25,30490,30483.25,30485.75,,42.5,1,1,1,,42.5,0,0,0,0,539,517.4
1781489580,30486,30490.25,30484.25,30488,,42.5,1,1,1,,42.5,0,0,0,0,455,509.55
1781489640,30489,30489.25,30483.5,30483.5,,42.5,1,1,1,,42.5,0,0,0,0,403,496.15
1781489700,30484.25,30486.25,30482.5,30484.75,,42.5,1,1,1,,42.5,0,0,0,0,421,503.3
1781489760,30485.5,30491.5,30485.5,30488.75,,42.5,1,1,1,,42.5,0,0,0,0,445,496.75
1781489820,30489.25,30489.75,30484,30485.75,,42.5,1,1,1,,42.5,0,0,0,0,283,486.95
1781489880,30485.25,30485.75,30480.75,30483.5,,42.5,1,1,1,,42.5,0,0,0,0,348,471.6
1781489940,30483,30488.5,30482.25,30486.5,,42.5,1,1,1,,42.5,0,0,0,0,245,456.35
1781490000,30487.5,30490,30486.75,30487.75,,42.5,1,1,1,,42.5,0,0,0,0,288,432.6
1781490060,30487.75,30490.5,30486.25,30488.25,,42.5,1,1,1,,42.5,0,0,0,0,258,427.4
1781490120,30488.5,30490.25,30482.5,30489.5,,42.5,1,1,1,,42.5,0,0,0,0,322,420
1781490180,30490,30490.25,30487.25,30489.5,,42.5,1,1,1,,42.5,0,0,0,0,206,405.65
1781490240,30489.75,30497.75,30489.5,30495.75,,42.5,1,1,1,,42.5,0,0,0,0,758,424.7
1781490300,30495.5,30496.25,30490.5,30495,,42.5,1,1,1,,42.5,0,0,0,0,355,408.9
1781490360,30494.5,30504.75,30492.25,30503.5,,42.5,1,1,1,,42.5,0,0,0,0,802,423.3
1781490420,30503.75,30506,30498.25,30500.5,,42.5,1,1,1,,42.5,0,0,0,0,609,440.05
1781490480,30500.75,30505,30500.25,30502.5,,42.5,1,1,1,,42.5,0,0,0,0,303,440.95
1781490540,30502.75,30508,30502,30506.25,,42.5,1,1,1,,42.5,0,0,0,0,400,447.6
1781490600,30506,30512,30504.5,30508.5,,42.5,1,1,1,,42.5,0,0,0,0,748,457.25
1781490660,30508.5,30509.75,30503.5,30506.25,,42.5,1,1,1,,42.5,0,0,0,0,438,431.3
1781490720,30506.25,30508.25,30502.5,30502.75,,42.5,1,1,1,,42.5,0,0,0,0,327,420.7
1781490780,30503.5,30503.75,30493.25,30495.25,,42.5,1,1,1,,42.5,0,0,0,0,617,428.8
1781490840,30496.25,30499.25,30494.75,30496,,42.5,1,1,1,,42.5,0,0,0,0,234,420.35
1781490900,30496.75,30497.25,30492.75,30494,,42.5,1,1,1,,42.5,0,0,0,0,255,412.05
1781490960,30494.5,30497.5,30492,30493.5,,42.5,1,1,1,,42.5,0,0,0,0,260,402.8
1781491020,30493.5,30500,30493,30500,,42.5,1,1,1,,42.5,0,0,0,0,311,404.2
1781491080,30500,30505.25,30497.5,30501.75,,42.5,1,1,1,,42.5,0,0,0,0,493,411.45
1781491140,30501.75,30502.75,30498.25,30501,,42.5,1,1,1,,42.5,0,0,0,0,231,410.75
1781491200,30500.75,30503.25,30496.75,30497.75,,42.5,1,1,1,,42.5,0,0,0,0,286,410.65
1781491260,30497,30498.25,30492.25,30493.5,,42.5,1,1,1,,42.5,0,0,0,0,342,414.85
1781491320,30494.25,30495.75,30489.25,30492.25,,42.5,1,1,1,,42.5,0,0,0,0,380,417.75
1781491380,30492.25,30494.25,30489.5,30490.5,,42.5,1,1,1,,42.5,0,0,0,0,166,415.75
1781491440,30490.5,30495,30487.25,30494.5,,42.5,1,1,1,,42.5,0,0,0,0,385,397.1
1781491500,30494.5,30497.5,30492,30495.75,,42.5,1,1,1,,42.5,0,0,0,0,235,391.1
1781491560,30495.75,30504,30491.25,30502.5,,42.5,1,1,1,,42.5,0,0,0,0,377,369.85
1781491620,30502.25,30503.75,30500.25,30502,,42.5,1,1,1,,42.5,0,0,0,0,218,350.3
1781491680,30501.25,30502.75,30499.5,30500,,42.5,1,1,1,,42.5,0,0,0,0,237,347
1781491740,30499.75,30502.75,30498.25,30501.75,,42.5,1,1,1,,42.5,0,0,0,0,163,335.15
1781491800,30502,30502.5,30497.5,30501,,42.5,1,1,1,,42.5,0,0,0,0,293,312.4
1781491860,30501.75,30502.25,30498.5,30501.75,,42.5,1,1,1,,42.5,0,0,0,0,165,298.75
1781491920,30502,30502.5,30498.25,30500.5,,42.5,1,1,1,,42.5,0,0,0,0,160,290.4
1781491980,30499.75,30501.5,30495,30498,,42.5,1,1,1,,42.5,0,0,0,0,397,279.4
1781492040,30497.75,30508.25,30496.5,30505.75,,42.5,1,1,1,,42.5,0,0,0,0,578,296.6
1781492100,30506.5,30506.75,30504,30505,,42.5,1,1,1,,42.5,0,0,0,0,189,293.3
1781492160,30505,30506,30500.75,30502.5,,42.5,1,1,1,,42.5,0,0,0,0,184,289.5
1781492220,30503,30507.5,30502,30502,,42.5,1,1,1,,42.5,0,0,0,0,253,286.6
1781492280,30503.25,30504.25,30500.25,30501.25,,42.5,1,1,1,,42.5,0,0,0,0,179,270.9
1781492340,30501.25,30503.75,30499.25,30501.25,,42.5,1,1,1,,42.5,0,0,0,0,190,268.85
1781492400,30501.75,30504.5,30487.75,30494.5,,42.5,1,1,1,,42.5,0,0,0,0,821,295.6
1781492460,30494.25,30497.25,30492.75,30495,,42.5,1,1,1,,42.5,0,0,0,0,263,291.65
1781492520,30495.25,30495.5,30489.75,30493,,42.5,1,1,1,,42.5,0,0,0,0,220,283.65
1781492580,30492.5,30496.75,30491.75,30495.25,,42.5,1,1,1,,42.5,0,0,0,0,156,283.15
1781492640,30495.5,30498.5,30494,30496.5,,42.5,1,1,1,,42.5,0,0,0,0,135,270.65
1781492700,30496.75,30498.25,30488,30488.5,,42.5,1,1,1,,42.5,0,0,0,0,324,275.1
1781492760,30488.5,30492.75,30484.5,30484.75,,42.5,1,1,1,,42.5,0,0,0,0,496,281.05
1781492820,30484.75,30489.75,30484,30489.75,,42.5,1,1,1,,42.5,0,0,0,0,234,281.85
1781492880,30488.75,30490,30485.5,30486.5,,42.5,1,1,1,,42.5,0,0,0,0,226,281.3
1781492940,30485.5,30493.75,30485.5,30493,,42.5,1,1,1,,42.5,0,0,0,0,224,284.35
1781493000,30493.25,30502.5,30492.75,30495.75,,42.5,1,1,1,,42.5,0,0,0,0,496,294.5
1781493060,30495.75,30501.25,30494,30499.75,,42.5,1,1,1,,42.5,0,0,0,0,310,301.75
1781493120,30499.5,30500.5,30492.25,30493.25,,42.5,1,1,1,,42.5,0,0,0,0,248,306.15
1781493180,30493.25,30498.75,30492.75,30498,,42.5,1,1,1,,42.5,0,0,0,0,179,295.25
1781493240,30498.5,30504,30494.75,30502,,42.5,1,1,1,,42.5,0,0,0,0,348,283.75
1781493300,30502.75,30505,30501.25,30504,,42.5,1,1,1,,42.5,0,0,0,0,248,286.7
1781493360,30504,30506.75,30502.75,30506,,42.5,1,1,1,,42.5,0,0,0,0,318,293.4
1781493420,30507,30522,30506.75,30515.25,,42.5,1,1,1,,42.5,0,0,0,0,1467,354.1
1781493480,30515.75,30518.5,30511,30515.75,,42.5,1,1,1,,42.5,0,0,0,0,699,380.1
1781493540,30516,30516.5,30510.75,30512,,42.5,1,1,1,,42.5,0,0,0,0,432,392.2
1781493600,30511.5,30513,30509.5,30510.25,,42.5,1,1,1,,42.5,0,0,0,0,202,361.25
1781493660,30509.75,30513.75,30508.5,30511.75,,42.5,1,1,1,,42.5,0,0,0,0,205,358.35
1781493720,30511.75,30519,30509,30513,,42.5,1,1,1,,42.5,0,0,0,0,424,368.55
1781493780,30512.25,30515.5,30509.75,30513,,42.5,1,1,1,,42.5,0,0,0,0,276,374.55
1781493840,30512,30516.5,30511.75,30514.75,,42.5,1,1,1,,42.5,0,0,0,0,121,373.85
1781493900,30514.5,30516.25,30512.75,30515.5,,42.5,1,1,1,,42.5,0,0,0,0,145,364.9
1781493960,30515.75,30517.5,30513.75,30515.25,,42.5,1,1,1,,42.5,0,0,0,0,249,352.55
1781494020,30515,30515,30508,30509.5,,42.5,1,1,1,,42.5,0,0,0,0,332,357.45
1781494080,30509.75,30514.75,30508.75,30513.25,,42.5,1,1,1,,42.5,0,0,0,0,179,355.1
1781494140,30513.5,30514.25,30502.25,30505.5,,42.5,1,1,1,,42.5,0,0,0,0,762,382
1781494200,30505,30510,30497.75,30501.25,,42.5,1,1,1,,42.5,0,0,0,0,930,403.7
1781494260,30501.25,30507,30501,30506,,42.5,1,1,1,,42.5,0,0,0,0,433,409.85
1781494320,30506,30509.75,30505.5,30508,,42.5,1,1,1,,42.5,0,0,0,0,289,411.9
1781494380,30507.75,30519.25,30507.25,30514,,42.5,1,1,1,,42.5,0,0,0,0,510,428.45
1781494440,30514,30515.25,30509.75,30515,,42.5,1,1,1,,42.5,0,0,0,0,236,422.85
1781494500,30515.75,30518.5,30513,30517.75,,42.5,1,1,1,,42.5,0,0,0,0,248,422.85
1781494560,30517.5,30517.75,30511.75,30512.25,,42.5,1,1,1,,42.5,0,0,0,0,201,417
1781494620,30513.5,30513.5,30506.25,30507,,42.5,1,1,1,,42.5,0,0,0,0,325,359.9
1781494680,30507,30510.5,30506.5,30509,,42.5,1,1,1,,42.5,0,0,0,0,226,336.25
1781494740,30509.5,30511,30506.75,30507.25,,42.5,1,1,1,,42.5,0,0,0,0,195,324.4
1781494800,30507.75,30509.25,30504.25,30507.5,,42.5,1,1,1,,42.5,0,0,0,0,165,322.55
1781494860,30508.25,30510.5,30507,30508.75,,42.5,1,1,1,,42.5,0,0,0,0,157,320.15
1781494920,30508,30512,30505.75,30506,,42.5,1,1,1,,42.5,0,0,0,0,170,307.45
1781494980,30506.75,30506.75,30493.25,30497.5,,42.5,1,1,1,,42.5,0,0,0,0,1007,344
1781495040,30497,30499.25,30489.25,30496.25,,42.5,1,1,1,,42.5,0,0,0,0,540,364.95
1781495100,30496.5,30497.5,30486.25,30490,,42.5,1,1,1,,42.5,0,0,0,0,447,380.05
1781495160,30490.25,30491,30474,30486.5,,42.5,1,1,1,,42.5,0,0,0,0,897,412.45
1781495220,30486,30495.5,30486,30493.25,,42.5,1,1,1,,42.5,0,0,0,0,414,416.55
1781495280,30494.25,30500.5,30493.75,30496.5,,42.5,1,1,1,,42.5,0,0,0,0,519,433.55
1781495340,30496.25,30498,30488.5,30489.75,,42.5,1,1,1,,42.5,0,0,0,0,407,415.8
1781495400,30491,30493.75,30489,30491.5,,42.5,1,1,1,,42.5,0,0,0,0,219,380.25
1781495460,30492,30493.75,30486,30487,,42.5,1,1,1,,42.5,0,0,0,0,229,370.05
